TIME,TEMPERATURE,PRESSURE
10:00:26,21.7,28549
10:00:29,21.7,28627
10:00:31,21.7,28691
10:00:33,21.6,28751
10:00:35,21.6,28810
10:00:37,21.6,28901
10:00:39,21.6,28965
10:00:43,21.6,29118
10:00:45,21.6,29174
10:00:47,21.5,29242
10:00:49,21.5,29323
10:00:51,21.5,29388
10:00:53,21.5,29460
10:00:55,21.5,29524
10:00:57,21.4,29599
10:00:59,21.3,29667
10:01:01,21.3,29761
10:01:03,21.3,29838
10:01:05,21.3,29919
10:01:07,21.3,30008
10:01:09,21.3,30096
10:01:11,21.3,30183
10:01:13,21.2,30270
10:01:15,21.3,30362
10:01:17,21.3,30446
10:01:19,21.2,30528
10:01:21,21.3,30608
10:01:23,21.2,30687
10:01:25,21.2,30760
10:01:27,21.2,30849
10:01:29,21.2,30937
10:01:31,21.2,31036
10:01:33,21.2,31116
10:01:35,21.1,31205
10:01:37,21.1,31279
10:01:39,21.1,31356
10:01:41,21.1,31443
10:01:43,21.1,31528
10:01:45,21.1,31601
10:01:47,21.1,31681
10:01:49,21.1,31741
10:01:51,21,31815
10:01:54,21,31891
10:01:56,21,31987
10:01:58,21,32050
10:02:00,21,32117
10:02:02,21,32183
10:02:04,20.9,32244
10:02:06,21,32338
10:02:08,20.9,32420
10:02:10,20.9,32489
10:02:12,20.9,32561
10:02:14,20.8,32640
10:02:16,20.8,32723
10:02:18,20.8,32810
10:02:20,20.8,32896
10:02:22,20.8,32972
10:02:24,20.8,33040
10:02:26,20.8,33118
10:02:28,20.7,33198
10:02:31,20.7,33279
10:02:33,20.7,33351
10:02:35,20.7,33422
10:02:37,20.7,33500
10:02:39,20.6,33568
10:02:41,20.6,33641
10:02:43,20.6,33733
10:02:45,20.6,33805
10:02:47,20.6,33884
10:02:49,20.6,33971
10:02:51,20.6,34067
10:02:53,20.5,34147
10:02:55,20.5,34239
10:02:57,20.5,34301
10:02:59,20.5,34385
10:03:01,20.4,34470
10:03:03,20.4,34541
10:03:05,20.4,34609
10:03:07,20.4,34682
10:03:09,20.4,34752
10:03:11,20.4,34833
10:03:13,20.4,34914
10:03:15,20.4,34987
10:03:17,20.3,35080
10:03:19,20.3,35162
10:03:21,20.3,35232
10:03:23,20.3,35300
10:03:25,20.2,35366
10:03:27,20.2,35439
10:03:29,20.2,35505
10:03:31,20.2,35583
10:03:34,20.2,35671
10:03:36,20.1,35757
10:03:38,20.1,35821
10:03:40,20.1,35906
10:03:42,20.1,35986
10:03:44,20.1,36051
10:03:46,20,36141
10:03:49,20,36213
10:03:51,20,36283
10:03:53,20,36367
10:03:55,20,36440
10:03:57,19.9,36528
10:03:59,19.9,36603
10:04:01,19.9,36682
10:04:03,19.8,36755
10:04:05,19.8,36843
10:04:07,19.7,36913
10:04:09,19.7,37008
10:04:11,19.7,37088
10:04:13,19.7,37169
10:04:15,19.7,37240
10:04:17,19.7,37319
10:04:19,19.7,37420
10:04:21,19.6,37487
10:04:23,19.6,37571
10:04:25,19.6,37641
10:04:27,19.6,37724
10:04:29,19.5,37798
10:04:31,19.5,37879
10:04:33,19.6,37959
10:04:35,19.5,38028
10:04:37,19.5,38102
10:04:39,19.5,38177
10:04:41,19.5,38250
10:04:43,19.4,38321
10:04:45,19.5,38409
10:04:47,19.4,38474
10:04:50,19.4,38550
10:04:52,19.4,38628
10:04:54,19.4,38702
10:04:56,19.4,38788
10:04:58,19.4,38874
10:05:00,19.4,38938
10:05:02,19.4,39014
10:05:04,19.4,39108
10:05:06,19.3,39204
10:05:08,19.3,39272
10:05:10,19.3,39343
10:05:12,19.2,39424
10:05:14,19.2,39513
10:05:16,19.2,39595
10:05:18,19.2,39672
10:05:20,19.1,39741
10:05:22,19.2,39839
10:05:25,19.1,39916
10:05:27,19.1,39989
10:05:28,19.1,40075
10:05:30,19.1,40178
10:05:33,19.1,40232
10:05:35,19,40332
10:05:37,19,40428
10:05:39,18.9,40500
10:05:41,18.9,40575
10:05:43,18.9,40678
10:05:45,19,40759
10:05:47,18.9,40842
10:05:49,18.9,40947
10:05:51,18.9,41035
10:05:54,19,41118
10:05:56,19,41202
10:05:58,18.9,41287
10:06:00,18.9,41364
10:06:02,18.9,41441
10:06:04,18.9,41524
10:06:06,18.9,41613
10:06:08,18.8,41699
10:06:10,18.8,41776
10:06:12,18.8,41855
10:06:14,18.8,41940
10:06:16,18.7,42036
10:06:18,18.7,42131
10:06:21,18.7,42219
10:06:23,18.7,42288
10:06:25,18.7,42364
10:06:27,18.7,42438
10:06:29,18.7,42509
10:06:31,18.7,42607
10:06:33,18.7,42688
10:06:35,18.7,42767
10:06:37,18.7,42853
10:06:39,18.7,42939
10:06:41,18.7,43013
10:06:43,18.7,43095
10:06:45,18.7,43172
10:06:47,18.7,43248
10:06:49,18.6,43335
10:06:51,18.6,43414
10:06:53,18.6,43483
10:06:55,18.6,43562
10:06:57,18.5,43648
10:06:59,18.5,43743
10:07:01,18.4,43843
10:07:03,18.4,43930
10:07:05,18.4,44008
10:07:07,18.4,44102
10:07:09,18.4,44177
10:07:11,18.4,44267
10:07:13,18.3,44362
10:07:15,18.4,44430
10:07:17,18.4,44518
10:07:19,18.4,44598
10:07:21,18.4,44677
10:07:23,18.3,44763
10:07:25,18.4,44854
10:07:28,18.4,44932
10:07:30,18.3,45015
10:07:32,18.3,45104
10:07:34,18.3,45174
10:07:35,18.2,45246
10:07:38,18.2,45334
10:07:40,18.2,45424
10:07:42,18.2,45514
10:07:44,18.1,45606
10:07:46,18.2,45702
10:07:48,18.2,45780
10:07:50,18.2,45879
10:07:52,18.1,45974
10:07:54,18.2,46051
10:07:56,18.1,46139
10:07:58,18.1,46213
10:08:00,18.1,46300
10:08:02,18.1,46380
10:08:04,18.1,46464
10:08:06,18.1,46544
10:08:08,18,46624
10:08:10,18,46728
10:08:12,18,46806
10:08:14,18,46887
10:08:16,18,46975
10:08:18,18,47068
10:08:20,17.9,47150
10:08:22,17.9,47231
10:08:24,17.8,47309
10:08:27,17.8,47396
10:08:29,17.8,47471
10:08:31,17.8,47551
10:08:33,17.8,47639
10:08:35,17.8,47714
10:08:37,17.8,47798
10:08:40,17.8,47881
10:08:42,17.8,47983
10:08:44,17.8,48065
10:08:46,17.8,48141
10:08:48,17.8,48218
10:08:50,17.8,48294
10:08:51,17.8,48393
10:08:54,17.8,48474
10:08:56,17.9,48555
10:08:58,17.8,48635
10:09:00,17.8,48719
10:09:02,17.8,48813
10:09:04,17.7,48910
10:09:06,17.8,48995
10:09:08,17.7,49084
10:09:10,17.7,49162
10:09:13,17.7,49300
10:09:15,17.7,49396
10:09:17,17.7,49480
10:09:19,17.7,49567
10:09:21,17.7,49640
10:09:23,17.7,49718
10:09:25,17.7,49803
10:09:27,17.7,49896
10:09:29,17.7,49994
10:09:31,17.7,50072
10:09:33,17.6,50167
10:09:35,17.6,50256
10:09:37,17.6,50343
10:09:39,17.6,50425
10:09:41,17.6,50531
10:09:43,17.6,50614
10:09:46,17.5,50693
10:09:48,17.5,50790
10:09:50,17.5,50883
10:09:52,17.6,50959
10:09:54,17.6,51035
10:09:56,17.5,51130
10:09:58,17.5,51248
10:10:00,17.4,51331
10:10:03,17.4,51410
10:10:05,17.4,51493
10:10:07,17.4,51601
10:10:09,17.4,51691
10:10:11,17.4,51778
10:10:13,17.4,51864
10:10:15,17.4,51955
10:10:17,17.4,52043
10:10:19,17.4,52131
10:10:21,17.4,52225
10:10:23,17.4,52306
10:10:25,17.4,52401
10:10:27,17.4,52481
10:10:29,17.4,52570
10:10:31,17.4,52655
10:10:33,17.4,52743
10:10:35,17.4,52834
10:10:37,17.4,52921
10:10:39,17.4,53022
10:10:41,17.3,53111
10:10:43,17.3,53194
10:10:45,17.3,53287
10:10:47,17.4,53378
10:10:49,17.4,53466
10:10:51,17.3,53552
10:10:53,17.3,53639
10:10:55,17.4,53726
10:10:57,17.3,53815
10:10:59,17.4,53904
10:11:01,17.4,53982
10:11:03,17.4,54080
10:11:05,17.3,54180
10:11:07,17.2,54255
10:11:09,17.2,54333
10:11:11,17.2,54425
10:11:13,17.2,54515
10:11:15,17.2,54625
10:11:18,17.2,54698
10:11:20,17.2,54783
10:11:22,17.2,54874
10:11:24,17.2,54984
10:11:26,17.2,55071
10:11:29,17.2,55150
10:11:31,17.2,55250
10:11:33,17.2,55354
10:11:35,17.1,55443
10:11:37,17.1,55520
10:11:39,17.1,55613
10:11:41,17.1,55724
10:11:43,17.2,55804
10:11:45,17.1,55902
10:11:47,17.1,56003
10:11:49,17.1,56104
10:11:51,17.1,56207
10:11:53,17.1,56296
10:11:55,17.1,56406
10:11:57,17.1,56491
10:11:59,17.1,56566
10:12:01,17.1,56672
10:12:03,17.1,56766
10:12:05,17.1,56849
10:12:07,17.1,56943
10:12:09,17.1,57029
10:12:11,17.1,57117
10:12:13,17.1,57203
10:12:15,17.1,57284
10:12:17,17,57369
10:12:19,17,57473
10:12:21,17,57573
10:12:23,17,57653
10:12:25,17,57746
10:12:28,17,57840
10:12:30,17,57934
10:12:32,17,58031
10:12:34,17,58098
10:12:36,17,58193
10:12:38,17,58292
10:12:40,17,58378
10:12:42,17,58467
10:12:44,17,58562
10:12:47,17,58647
10:12:49,17,58740
10:12:51,17,58838
10:12:53,17,58930
10:12:55,17,59020
10:12:57,17,59095
10:12:59,17,59192
10:13:01,17,59291
10:13:03,17,59379
10:13:05,17,59474
10:13:07,17,59568
10:13:09,17,59654
10:13:11,17,59742
10:13:13,17,59831
10:13:15,17,59921
10:13:17,17,60019
10:13:19,17,60107
10:13:21,17,60200
10:13:23,17,60303
10:13:25,17,60391
10:13:27,17,60482
10:13:29,17,60572
10:13:31,17,60666
10:13:33,16.9,60748
10:13:36,16.9,60847
10:13:37,16.9,60948
10:13:39,16.8,61033
10:13:41,16.8,61122
10:13:44,16.8,61224
10:13:46,16.8,61310
10:13:48,16.9,61404
10:13:50,16.9,61498
10:13:52,16.8,61599
10:13:54,16.8,61684
10:13:56,16.8,61769
10:13:58,16.8,61858
10:14:00,16.8,61961
10:14:02,16.8,62042
10:14:04,16.8,62134
10:14:06,16.9,62246
10:14:08,16.8,62332
10:14:10,16.8,62425
10:14:12,16.8,62518
10:14:14,16.8,62600
10:14:16,16.8,62701
10:14:18,16.8,62790
10:14:20,16.9,62887
10:14:22,16.9,62984
10:14:24,16.9,63075
10:14:26,16.9,63161
10:14:28,16.9,63254
10:14:30,16.9,63353
10:14:32,16.9,63438
10:14:34,16.9,63536
10:14:36,16.9,63646
10:14:38,16.9,63731
10:14:40,16.9,63822
10:14:42,16.8,63914
10:14:45,16.8,64013
10:14:47,16.8,64116
10:14:49,16.9,64210
10:14:51,16.9,64307
10:14:53,16.8,64392
10:14:55,16.7,64486
10:14:57,16.8,64579
10:14:59,16.8,64677
10:15:01,16.8,64769
10:15:03,16.8,64862
10:15:05,16.8,64960
10:15:07,16.8,65045
10:15:09,16.8,65144
10:15:11,16.8,65243
10:15:13,16.8,65352
10:15:15,16.8,65440
10:15:18,16.8,65542
10:15:20,16.8,65629
10:15:22,16.8,65710
10:15:24,16.8,65796
10:15:26,16.8,65888
10:15:28,16.8,66003
10:15:30,16.8,66089
10:15:32,16.8,66168
10:15:34,16.7,66253
10:15:36,16.7,66340
10:15:38,16.7,66430
10:15:40,16.7,66523
10:15:42,16.7,66618
10:15:44,16.7,66694
10:15:46,16.7,66797
10:15:48,16.7,66887
10:15:50,16.7,66975
10:15:52,16.7,67087
10:15:54,16.8,67176
10:15:57,16.8,67270
10:15:59,16.8,67371
10:16:01,16.8,67464
10:16:03,16.8,67551
10:16:06,16.8,67706
10:16:08,16.8,67779
10:16:10,16.8,67875
10:16:12,16.8,67974
10:16:14,16.8,68071
10:16:16,16.8,68152
10:16:18,16.8,68259
10:16:20,16.8,68372
10:16:22,16.7,68460
10:16:24,16.7,68560
10:16:26,16.7,68675
10:16:28,16.7,68782
10:16:31,16.6,68933
10:16:33,16.7,69035
10:16:35,16.6,69131
10:16:37,16.7,69218
10:16:39,16.7,69326
10:16:41,16.7,69435
10:16:43,16.7,69534
10:16:45,16.7,69636
10:16:47,16.7,69739
10:16:49,16.7,69850
10:16:51,16.7,69950
10:16:53,16.7,70044
10:16:55,16.7,70140
10:16:57,16.7,70233
10:17:00,16.8,70316
10:17:02,16.7,70433
10:17:04,16.7,70514
10:17:08,16.7,70717
10:17:10,16.7,70809
10:17:12,16.7,70916
10:17:14,16.7,71028
10:17:16,16.7,71113
10:17:18,16.7,71208
10:17:20,16.7,71320
10:17:22,16.8,71425
10:17:25,16.8,71519
10:17:27,16.8,71614
10:17:28,16.8,71724
10:17:30,16.8,71836
10:17:32,16.8,71939
10:17:34,16.7,72034
10:17:37,16.7,72128
10:17:39,16.7,72227
10:17:42,16.7,72400
10:17:44,16.8,72527
10:17:46,16.7,72624
10:17:48,16.7,72716
10:17:50,16.7,72820
10:17:52,16.8,72912
10:17:55,16.7,73007
10:17:57,16.7,73094
10:17:59,16.7,73194
10:18:01,16.7,73313
10:18:03,16.8,73403
10:18:05,16.8,73504
10:18:07,16.8,73605
10:18:09,16.7,73700
10:18:11,16.8,73807
10:18:13,16.8,73908
10:18:15,16.7,74000
10:18:18,16.7,74093
10:18:20,16.7,74191
10:18:22,16.7,74289
10:18:24,16.7,74399
10:18:26,16.7,74507
10:18:28,16.8,74610
10:18:30,16.8,74699
10:18:32,16.8,74794
10:18:34,16.8,74888
10:18:36,16.8,74995
10:18:38,16.8,75096
10:18:40,16.8,75191
10:18:43,16.9,75321
10:18:45,16.9,75419
10:18:47,16.9,75519
10:18:49,16.9,75602
10:18:51,16.9,75703
10:18:53,16.9,75805
10:18:55,16.8,75901
10:18:57,16.8,75997
10:18:59,16.9,76111
10:19:01,16.9,76210
10:19:03,16.9,76305
10:19:05,16.9,76411
10:19:07,16.9,76516
10:19:09,16.9,76612
10:19:11,16.9,76705
10:19:13,16.9,76809
10:19:15,16.9,76911
10:19:17,17,77028
10:19:19,16.9,77125
10:19:21,17,77227
10:19:23,17,77332
10:19:25,17,77434
10:19:27,17,77531
10:19:29,17.1,77653
10:19:31,17,77751
10:19:34,17,77845
10:19:36,17,77935
10:19:38,17,78029
10:19:41,17,78129
10:19:44,17.1,78290
10:19:46,17.1,78384
10:19:48,17.1,78498
10:19:50,17.1,78612
10:19:52,17.1,78716
10:19:54,17,78811
10:19:56,17.1,78901
10:19:58,17.1,79005
10:20:00,17.1,79102
10:20:02,17.1,79209
10:20:04,17.1,79305
10:20:06,17.1,79413
10:20:08,17.1,79490
10:20:10,17.2,79576
10:20:12,17.2,79674
10:20:14,17.2,79763
10:20:16,17.2,79871
10:20:18,17.2,79968
10:20:20,17.2,80064
10:20:22,17.2,80142
10:20:24,17.2,80236
10:20:26,17.3,80331
10:20:28,17.2,80416
10:20:30,17.2,80494
10:20:32,17.3,80583
10:20:34,17.3,80686
10:20:36,17.3,80781
10:20:38,17.3,80893
10:20:41,17.3,81000
10:20:43,17.3,81100
10:20:45,17.4,81207
10:20:47,17.4,81296
10:20:49,17.4,81409
10:20:51,17.4,81510
10:20:53,17.4,81626
10:20:55,17.4,81734
10:20:57,17.4,81837
10:20:59,17.4,81935
10:21:01,17.4,82033
10:21:03,17.4,82137
10:21:05,17.3,82239
10:21:07,17.3,82342
10:21:09,17.3,82442
10:21:11,17.3,82547
10:21:13,17.4,82644
10:21:15,17.3,82760
10:21:17,17.4,82867
10:21:19,17.4,82994
10:21:21,17.4,83101
10:21:23,17.4,83217
10:21:25,17.5,83323
10:21:27,17.4,83439
10:21:29,17.4,83542
10:21:31,17.4,83655
10:21:33,17.4,83765
10:21:35,17.4,83861
10:21:38,17.4,83969
10:21:40,17.4,84065
10:21:42,17.3,84175
10:21:44,17.4,84261
10:21:46,17.4,84374
10:21:48,17.4,84487
10:21:50,17.4,84590
10:21:52,17.4,84688
10:21:54,17.4,84778
10:21:56,17.4,84873
10:21:58,17.5,84984
10:22:00,17.4,85080
10:22:02,17.5,85183
10:22:05,17.5,85319
10:22:07,17.5,85418
10:22:09,17.5,85532
10:22:11,17.5,85634
10:22:13,17.6,85725
10:22:16,17.6,85831
10:22:18,17.5,85925
10:22:20,17.6,86017
10:22:22,17.6,86106
10:22:24,17.6,86199
10:22:26,17.6,86307
10:22:28,17.6,86409
10:22:30,17.6,86494
10:22:32,17.7,86575
10:22:36,17.6,86754
10:22:38,17.6,86841
10:22:40,17.6,86931
10:22:42,17.6,87037
10:22:44,17.6,87125
10:22:46,17.7,87214
10:22:48,17.6,87311
10:22:50,17.6,87407
10:22:52,17.6,87513
10:22:54,17.7,87612
10:22:56,17.7,87705
10:22:58,17.7,87802
10:23:00,17.8,87908
10:23:02,17.8,87997
10:23:06,17.8,88145
10:23:08,17.8,88244
10:23:10,17.8,88331
10:23:12,17.9,88425
10:23:14,17.9,88508
10:23:16,17.9,88612
10:23:18,17.9,88693
10:23:20,18,88796
10:23:22,18,88882
10:23:24,18,88972
10:23:26,18,89079
10:23:28,18,89170
10:23:30,18,89272
10:23:32,18,89379
10:23:36,18,89584
10:23:39,18,89699
10:23:41,18,89821
10:23:43,18.1,89925
10:23:45,18.1,90039
10:23:47,18.1,90164
10:23:49,18.1,90293
10:23:51,18.1,90408
10:23:53,18.1,90513
10:23:55,18.1,90616
10:23:57,18.1,90735
10:23:59,18.1,90855
10:24:01,18.1,90962
10:24:03,18.2,91076
10:24:05,18.2,91173
10:24:07,18.2,91286
10:24:09,18.2,91385
10:24:11,18.2,91496
10:24:13,18.2,91616
10:24:15,18.3,91725
10:24:17,18.3,91833
10:24:19,18.3,91935
10:24:21,18.2,92045
10:24:23,18.2,92122
10:24:25,18.3,92215
10:24:28,18.3,92300
10:24:30,18.3,92367
10:24:32,18.3,92455
10:24:34,18.3,92551
10:24:36,18.4,92631
10:24:38,18.4,92729
10:24:40,18.4,92826
10:24:42,18.4,92939
10:24:44,18.4,93062
10:24:46,18.4,93172
10:24:48,18.4,93290
10:24:50,18.4,93386
10:24:52,18.5,93512
10:24:54,18.5,93626
10:24:56,18.5,93726
10:24:58,-5000,-5000
10:25:00,-5000,-5000
10:25:02,-5000,-5000
10:25:04,-5000,-5000
10:25:08,-5000,-5000
10:25:10,-5000,-5000
10:25:12,-5000,-5000
10:25:14,-5000,-5000
10:25:16,-5000,-5000
10:25:18,-5000,-5000
10:25:20,-5000,-5000
10:25:22,-5000,-5000
10:25:24,-5000,-5000
10:25:26,-5000,-5000
10:25:28,-5000,-5000
10:25:30,-5000,-5000
10:25:32,-5000,-5000
10:25:34,-5000,-5000
10:25:37,-5000,-5000
10:25:39,-5000,-5000
10:25:41,-5000,-5000
10:25:43,-5000,-5000
10:25:45,-5000,-5000
10:25:46,-5000,-5000
10:25:48,-5000,-5000
10:25:50,-5000,-5000
10:25:52,-5000,-5000
10:25:54,-5000,-5000
10:25:56,-5000,-5000
10:25:58,-5000,-5000
10:26:00,-5000,-5000
10:26:06,-5000,-5000
10:26:08,-5000,-5000
10:26:10,-5000,-5000
10:26:12,-5000,-5000
10:26:14,-5000,-5000
10:26:16,-5000,-5000
10:26:18,-5000,-5000
10:26:20,-5000,-5000
10:26:22,-5000,-5000
10:26:24,-5000,-5000
10:26:26,-5000,-5000
10:26:28,-5000,-5000
10:26:30,-5000,-5000
10:26:32,-5000,-5000
10:26:34,-5000,-5000
10:26:36,-5000,-5000
10:26:38,-5000,-5000
10:26:40,-5000,-5000
10:26:42,-5000,-5000
10:26:44,-5000,-5000
10:26:46,-5000,-5000
10:26:48,-5000,-5000
10:26:50,-5000,-5000
10:26:52,-5000,-5000
10:26:54,-5000,-5000
10:26:56,-5000,-5000
10:26:58,-5000,-5000
10:27:00,-5000,-5000
10:27:02,-5000,-5000
10:27:04,-5000,-5000
10:27:06,-5000,-5000
10:27:08,-5000,-5000
10:27:10,-5000,-5000
10:27:13,-5000,-5000
10:27:15,-5000,-5000
10:27:17,-5000,-5000
10:27:19,-5000,-5000
10:27:21,-5000,-5000
10:27:23,-5000,-5000
10:27:25,-5000,-5000
10:27:27,-5000,-5000
10:27:29,-5000,-5000
10:27:31,-5000,-5000
10:27:33,-5000,-5000
10:27:35,-5000,-5000
10:27:37,-5000,-5000
10:27:39,-5000,-5000
10:27:41,-5000,-5000
10:27:43,-5000,-5000
10:27:45,-5000,-5000
10:27:47,-5000,-5000
10:27:49,-5000,-5000
10:27:52,-5000,-5000
10:27:54,-5000,-5000
10:27:56,-5000,-5000
10:27:58,-5000,-5000
10:28:00,-5000,-5000
10:28:02,-5000,-5000
10:28:08,-5000,-5000
10:28:10,-5000,-5000
10:28:12,-5000,-5000
10:28:14,-5000,-5000
10:28:16,-5000,-5000
10:28:18,-5000,-5000
10:28:20,-5000,-5000
10:28:22,-5000,-5000
10:28:23,-5000,-5000
10:28:25,-5000,-5000
10:28:27,-5000,-5000
10:28:29,-5000,-5000
10:28:31,-5000,-5000
10:28:35,-5000,-5000
10:28:37,-5000,-5000
10:28:39,-5000,-5000
10:28:41,-5000,-5000
10:28:43,-5000,-5000
10:28:45,-5000,-5000
10:28:47,-5000,-5000
10:28:49,-5000,-5000
10:28:50,-5000,-5000
10:28:52,-5000,-5000
10:28:54,-5000,-5000
10:28:56,-5000,-5000
10:29:01,-5000,-5000
10:29:03,-5000,-5000
10:29:05,-5000,-5000
10:29:07,-5000,-5000
10:29:09,-5000,-5000
10:29:11,-5000,-5000
10:29:13,-5000,-5000
10:29:15,-5000,-5000
10:29:17,-5000,-5000
10:29:19,-5000,-5000
10:29:21,-5000,-5000
10:29:23,-5000,-5000
10:29:25,-5000,-5000
10:29:29,-5000,-5000
10:29:31,-5000,-5000
10:29:33,-5000,-5000
10:29:35,-5000,-5000
10:29:37,-5000,-5000
10:29:39,-5000,-5000
10:29:41,-5000,-5000
10:29:43,-5000,-5000
10:29:45,-5000,-5000
10:29:47,-5000,-5000
10:29:49,-5000,-5000
10:29:51,-5000,-5000
10:29:53,-5000,-5000
10:29:55,-5000,-5000
10:29:57,-5000,-5000
10:29:59,-5000,-5000
10:30:01,-5000,-5000
10:30:04,-5000,-5000
10:30:06,-5000,-5000
10:30:08,-5000,-5000
10:30:10,-5000,-5000
10:30:12,-5000,-5000
10:30:13,-5000,-5000
10:30:15,-5000,-5000
10:30:17,-5000,-5000
10:30:19,-5000,-5000
10:30:21,-5000,-5000
10:30:23,-5000,-5000
10:30:25,-5000,-5000
10:30:27,-5000,-5000
10:30:29,-5000,-5000
10:30:32,-5000,-5000
10:30:34,-5000,-5000
10:30:36,-5000,-5000
10:30:38,-5000,-5000
10:30:40,-5000,-5000
10:30:42,-5000,-5000
10:30:44,-5000,-5000
10:30:46,-5000,-5000
10:30:48,-5000,-5000
10:30:50,-5000,-5000
10:30:52,-5000,-5000
10:30:54,-5000,-5000
10:30:56,-5000,-5000
10:30:59,-5000,-5000
10:31:01,-5000,-5000
10:31:03,-5000,-5000
10:31:05,-5000,-5000
10:31:07,-5000,-5000
10:31:09,-5000,-5000
10:31:11,-5000,-5000
10:31:13,-5000,-5000
10:31:15,-5000,-5000
10:31:17,-5000,-5000
10:31:19,-5000,-5000
10:31:21,-5000,-5000
10:31:23,-5000,-5000
10:31:25,-5000,-5000
10:31:28,-5000,-5000
10:31:30,-5000,-5000
10:31:32,-5000,-5000
10:31:33,-5000,-5000
10:31:35,-5000,-5000
10:31:37,-5000,-5000
10:31:39,-5000,-5000
10:31:41,-5000,-5000
10:31:43,-5000,-5000
10:31:45,-5000,-5000
10:31:47,-5000,-5000
10:31:49,-5000,-5000
10:31:51,-5000,-5000
10:31:53,-5000,-5000
10:31:55,-5000,-5000
10:31:57,-5000,-5000
10:31:59,-5000,-5000
10:32:01,-5000,-5000
10:32:03,-5000,-5000
10:32:05,-5000,-5000
10:32:07,-5000,-5000
10:32:09,-5000,-5000
10:32:11,-5000,-5000
10:32:13,-5000,-5000
10:32:15,-5000,-5000
10:32:17,-5000,-5000
10:32:19,-5000,-5000
10:32:21,-5000,-5000
10:32:23,-5000,-5000
10:32:25,-5000,-5000
10:32:27,-5000,-5000
10:32:29,-5000,-5000
10:32:31,-5000,-5000
10:32:33,-5000,-5000
10:32:35,-5000,-5000
10:32:37,-5000,-5000
10:32:39,-5000,-5000
10:32:41,-5000,-5000
10:32:43,-5000,-5000
10:32:45,-5000,-5000
10:32:48,-5000,-5000
10:32:50,-5000,-5000
10:32:52,-5000,-5000
10:32:54,-5000,-5000
10:32:56,-5000,-5000
10:32:58,-5000,-5000
10:33:00,-5000,-5000
10:33:02,-5000,-5000
10:33:04,-5000,-5000
10:33:06,-5000,-5000
10:33:08,-5000,-5000
10:33:10,-5000,-5000
10:33:12,-5000,-5000
10:33:14,-5000,-5000
10:33:16,-5000,-5000
10:33:18,-5000,-5000
10:33:20,-5000,-5000
10:33:22,-5000,-5000
10:33:24,-5000,-5000
10:33:26,-5000,-5000
10:33:28,-5000,-5000
10:33:30,-5000,-5000
10:33:32,-5000,-5000
10:33:34,-5000,-5000
10:33:36,-5000,-5000
10:33:38,-5000,-5000
10:33:40,-5000,-5000
10:33:42,-5000,-5000
10:33:44,-5000,-5000
10:33:46,-5000,-5000
10:33:48,-5000,-5000
10:33:50,-5000,-5000
10:33:52,-5000,-5000
10:33:54,-5000,-5000
10:33:56,-5000,-5000
10:33:58,-5000,-5000
10:34:00,-5000,-5000
10:34:02,-5000,-5000
10:34:04,-5000,-5000
10:34:06,-5000,-5000
10:34:08,-5000,-5000
10:34:10,-5000,-5000
10:34:12,-5000,-5000
10:34:14,-5000,-5000
10:34:16,-5000,-5000
10:34:18,-5000,-5000
10:34:20,-5000,-5000
10:34:22,-5000,-5000
10:34:24,-5000,-5000
10:34:26,-5000,-5000
10:34:28,-5000,-5000
10:34:30,-5000,-5000
10:34:32,-5000,-5000
10:34:34,-5000,-5000
10:34:39,-5000,-5000
10:34:41,-5000,-5000
10:34:43,-5000,-5000
10:34:45,-5000,-5000
10:34:47,-5000,-5000
10:34:49,-5000,-5000
10:34:51,-5000,-5000
10:34:53,-5000,-5000
10:34:55,-5000,-5000
10:34:57,-5000,-5000
10:34:59,-5000,-5000
10:35:01,-5000,-5000
10:35:03,-5000,-5000
10:35:05,-5000,-5000
10:35:07,-5000,-5000
10:35:09,-5000,-5000
10:35:11,-5000,-5000
10:35:13,-5000,-5000
10:35:15,-5000,-5000
10:35:17,-5000,-5000
10:35:19,-5000,-5000
10:35:21,-5000,-5000
10:35:23,-5000,-5000
10:35:25,-5000,-5000
10:35:27,-5000,-5000
10:35:29,-5000,-5000
10:35:31,-5000,-5000
10:35:33,-5000,-5000
10:35:35,-5000,-5000
10:35:37,-5000,-5000
10:35:39,-5000,-5000
10:35:41,-5000,-5000
10:35:43,-5000,-5000
10:35:45,-5000,-5000
10:35:47,-5000,-5000
10:35:49,-5000,-5000
10:35:51,-5000,-5000
10:35:53,-5000,-5000
10:35:55,-5000,-5000
10:35:57,-5000,-5000
10:35:59,-5000,-5000
10:36:01,-5000,-5000
10:36:03,-5000,-5000
10:36:05,-5000,-5000
10:36:07,-5000,-5000
10:36:09,-5000,-5000
10:36:11,-5000,-5000
10:36:13,-5000,-5000
10:36:15,-5000,-5000
10:36:17,-5000,-5000
10:36:19,-5000,-5000
10:36:21,-5000,-5000
10:36:23,-5000,-5000
10:36:25,-5000,-5000
10:36:27,-5000,-5000
10:36:29,-5000,-5000
10:36:31,-5000,-5000
10:36:33,-5000,-5000
10:36:35,-5000,-5000
10:36:37,-5000,-5000
10:36:39,-5000,-5000
10:36:41,-5000,-5000
10:36:43,-5000,-5000
10:36:45,-5000,-5000
10:36:47,-5000,-5000
10:36:49,-5000,-5000
10:36:51,-5000,-5000
10:36:53,-5000,-5000
10:36:55,-5000,-5000
10:36:57,-5000,-5000
